,Frame,camera_Rotation_X,camera_Rotation_Y,camera_Rotation_Z,camera_Rotation_W,camera_Position_X,camera_Position_Y,camera_Position_Z
115,115,-0.5310034749301825,-0.4985683653817707,0.16644824404650965,0.6646501912332937,1.0534127950668335,0.02516966313123703,0.12665769457817078
116,116,-0.5279039878191709,-0.5023194222041859,0.17470755565105933,0.662170557877275,1.0429600477218628,0.044210758060216904,0.1170971617102623
117,117,-0.5189225559482031,-0.5174104541140622,0.15743091521052352,0.6619828621933055,1.0618083477020264,0.023961322382092476,0.14427107572555542
118,118,-0.528739150461945,-0.5032538000595749,0.17696343167587913,0.6601927501448911,1.0321277379989624,0.04641255736351013,0.11358252912759781
119,119,-0.5271850292928559,-0.5061141143880643,0.1780228963580727,0.6589630463682762,1.0255776643753052,0.040362853556871414,0.11273198574781418
120,120,-0.526659677360219,-0.5074455291505006,0.1783426721326291,0.6582723680093158,1.0233268737792969,0.027154482901096344,0.1091698482632637
121,121,-0.529097181437415,-0.5037238014918319,0.18063762871396427,0.6585503408990059,1.015514850616455,-0.004808292258530855,0.09466569125652313
122,122,-0.5300035323334621,-0.5009635438946024,0.1812492874524751,0.6597578943829197,1.0131601095199585,-0.019124696031212807,0.08490491658449173
123,123,-0.5273237518972287,-0.506747226282445,0.17937243211262768,0.6579988145415456,1.0210598707199097,0.012432900257408619,0.10288786888122559
124,124,-0.5364819697401523,-0.5003549176796078,0.18101493754892517,0.6550310258924518,1.0119796991348267,-0.024630289524793625,0.08704368025064468
125,125,-0.5494450431037283,-0.500992546782726,0.18661421072394077,0.6420994853079862,1.0110942125320435,-0.02236461080610752,0.10156242549419403
126,126,-0.5626225268053727,-0.5000923650253932,0.19374324193497552,0.6291478959505247,1.0093257427215576,-0.019473010674118996,0.11444464325904846
127,127,-0.5741680557528409,-0.4984248306071049,0.2009772509609529,0.6176664768169464,1.0072894096374512,-0.01575843244791031,0.12555256485939026
128,128,-0.5847107057833603,-0.49715553338124013,0.21071594229931465,0.605432537803884,1.0059829950332642,-0.008683104068040848,0.13591733574867249
129,129,0.6027858281946925,0.49052560074531315,-0.23209262539082176,-0.5849503342851288,1.0009770393371582,0.006304601207375526,0.1486501693725586
130,130,0.6097953083711533,0.4862732377544628,-0.2453882497896073,-0.5757365951522582,0.9982135891914368,0.016726918518543243,0.1509169042110443
131,131,0.615108407786578,0.48121988257232,-0.2587051083816653,-0.5684546931678673,0.9946540594100952,0.026731980964541435,0.15037265419960022
132,132,0.6205988407446187,0.4731794473518146,-0.2616744446350323,-0.5678774291123166,0.9950520992279053,0.024512114003300667,0.15354561805725098
133,133,0.6236634150235714,0.47076981244816396,-0.262030090208283,-0.5663567429404335,1.0018151998519897,0.02256861887872219,0.1646295040845871
134,134,-0.594337602573236,-0.49444233022306733,0.22133844538212377,0.5943895093681466,1.003890872001648,-0.0014729138929396868,0.1434490829706192
135,135,0.6308975481459805,0.4671358548266125,-0.2606417707461628,-0.5619770851388025,1.0077718496322632,0.013160725124180317,0.18416796624660492
136,136,0.6424235466396758,0.4651196171651914,-0.25377874615144597,-0.5536714517227755,1.014973521232605,-0.006561348680406809,0.22587266564369202
137,137,0.6458105323268745,0.4648782969150676,-0.24911268837193454,-0.5520505356261622,1.01872980594635,-0.015987809747457504,0.23900462687015533
138,138,0.6490502415129933,0.4594151217597918,-0.25439479615025384,-0.5504133152295931,1.0155726671218872,-0.014662372879683971,0.23807385563850403
139,139,0.6513599472063372,0.45583189114332523,-0.2644915503788404,-0.5458861840807611,1.0122514963150024,-0.003965125419199467,0.23569713532924652
140,140,0.6366507535386932,0.4664906687919854,-0.25760165355165004,-0.5574079852640038,1.0125905275344849,0.003825794905424118,0.20566479861736298
141,141,0.652919979949356,0.4518977504915442,-0.27845974795745393,-0.5403185094470535,1.0095419883728027,0.010645028203725815,0.23222783207893372
142,142,0.6550596947639964,0.4515500688989898,-0.2840777624577057,-0.5350693006051092,1.0108346939086914,0.01505518052726984,0.23857448995113373
143,143,0.6594892209390715,0.4511430280272407,-0.27908358469512484,-0.5325939245628961,1.0107934474945068,0.001989837735891342,0.25561878085136414
144,144,0.6563380426591588,0.4534246574499392,-0.2811336135046945,-0.5334700976929658,1.0116719007492065,0.011891274712979794,0.2495231181383133
145,145,0.6602426036249477,0.44752357592198844,-0.2783062496249879,-0.5351149266953972,1.0062588453292847,-0.003401643829420209,0.25273504853248596
146,146,0.6583441222607548,0.4459891630521681,-0.2733404737571561,-0.5412593357448501,1.001487135887146,-0.00921228714287281,0.24606342613697052
147,147,0.6573306703655578,0.44125132788206567,-0.2634777306710149,-0.5511743289373449,0.9962709546089172,-0.023582223802804947,0.23753730952739716
148,148,0.6527014679708834,0.4412280136527737,-0.2530482796713753,-0.5614848188794059,0.9921270608901978,-0.03614412620663643,0.2282358855009079
149,149,0.6517346075944026,0.43977734728557794,-0.239231157996626,-0.5697423445047977,0.9922826886177063,-0.054530903697013855,0.22509923577308655
150,150,0.647193001898442,0.44184181278121987,-0.22791947968457207,-0.5779011520599373,0.9948222637176514,-0.06862441450357437,0.21986180543899536
151,151,0.6402302547101225,0.44051851069086917,-0.2100541818416237,-0.5932334307701786,0.9940764904022217,-0.09127945452928543,0.19675536453723907
152,152,-0.6019970487913462,-0.47834881797103734,0.2082630230144224,0.6044902603327162,0.980319082736969,-0.05453614518046379,0.13685831427574158
153,153,0.6362615515946375,0.442083323204493,-0.21505231757270404,-0.5945469485359965,0.9915817379951477,-0.08281657844781876,0.18265683948993683
154,154,0.6293486510473164,0.44345546919408485,-0.21905954846226922,-0.5994000638090422,0.9803091287612915,-0.07386994361877441,0.16223829984664917
155,155,0.6218860691910533,0.4490820904376649,-0.2157617129476962,-0.6041770239094776,0.9714910387992859,-0.06716898083686829,0.1470983922481537
156,156,0.6424495324477008,0.44026947491791124,-0.21462264912899345,-0.5893712804286363,0.9921140074729919,-0.08523860573768616,0.2100347876548767
157,157,0.6150647631484898,0.46219694355410906,-0.2180801532807079,-0.6004251570740478,0.9753844738006592,-0.05576491728425026,0.1441371887922287
158,158,0.6071353124610546,0.4709740943143591,-0.21224336038528063,-0.6037572946308397,0.9765254855155945,-0.054325491189956665,0.13803783059120178
159,159,-0.5988994684282836,-0.48505338438085904,0.20128148109889152,0.6045894527558604,0.9777430891990662,-0.05452972277998924,0.13738781213760376
160,160,-0.5991610263701456,-0.49244473318979265,0.1962711581370397,0.5999849012402334,0.9741360545158386,-0.050933558493852615,0.14291739463806152
161,161,0.6014726615513682,0.4965758779347533,-0.19174669780926382,-0.5957148971940228,0.9697220921516418,-0.04993412643671036,0.1483432501554489
162,162,0.6032935956687822,0.5022995027124669,-0.18624637341407732,-0.5907997422053808,0.9653447270393372,-0.04788932204246521,0.154539555311203
163,163,0.6069355061989081,0.5059207103751495,-0.18073360574341404,-0.5856696081269398,0.9603070616722107,-0.04762047156691551,0.1614188551902771
164,164,0.6103790022220302,0.5109081011980438,-0.17414047547966946,-0.5797287991607482,0.9554157853126526,-0.046635519713163376,0.1694757491350174
165,165,0.6140612061685625,0.5165189698940089,-0.1675249019164731,-0.5727760435426034,0.9507818818092346,-0.045325566083192825,0.1787097156047821
166,166,0.6235891937063796,0.5267563532601136,-0.15075701209814762,-0.5576168802107528,0.939251184463501,-0.04591486603021622,0.19913199543952942
167,167,0.6291552197399201,0.5312629708704238,-0.1415221738834458,-0.5494495787196927,0.9326938390731812,-0.04713832959532738,0.20997321605682373
168,168,0.6304982587392679,0.535247196773486,-0.13915785076356582,-0.5446259970325887,0.9347070455551147,-0.04481428116559982,0.21490901708602905
169,169,0.6296067913965321,0.5354748013029549,-0.1381319462420413,-0.5456936785636337,0.9380243420600891,-0.04148688167333603,0.21470840275287628
170,170,0.6187307790035946,0.5217999048751215,-0.15889247128838765,-0.5653762154121696,0.9450655579566956,-0.04551621899008751,0.18896301090717316
171,171,0.6289347373429682,0.5367367577408796,-0.13929380414725495,-0.5449330098088443,0.9437096118927002,-0.03322550281882286,0.221546471118927
172,172,0.6320618234993955,0.5338703602823196,-0.13924151401558718,-0.5441434465848984,0.9512724280357361,-0.02679366245865822,0.23275502026081085
173,173,0.6342591269329292,0.531938806160321,-0.14225958066274133,-0.5426957509624263,0.9681117534637451,-0.016137821599841118,0.25427913665771484
174,174,0.6355099879122885,0.5282755897593366,-0.14132356894098994,-0.5450500943857631,0.9757668375968933,-0.018263844773173332,0.25795456767082214
175,175,0.6384825494813295,0.5266660147284474,-0.14468195622272823,-0.5422454006088396,0.9762387871742249,-0.012214316986501217,0.26152846217155457
176,176,0.6423004208307367,0.5266045519588635,-0.15252434962295397,-0.5356063274728541,0.9746673703193665,0.0008292222628369927,0.26548847556114197
177,177,0.6457116105699696,0.5269354178374346,-0.1581298396071238,-0.5295191547332818,0.9728211760520935,0.012548456899821758,0.2692895233631134
178,178,0.6331936757067228,0.5332882393210016,-0.1409676062659969,-0.5429526285326838,0.9602147936820984,-0.020846322178840637,0.24444718658924103
179,179,0.647952132151805,0.5283728981208483,-0.16586917825683511,-0.5229412306136396,0.9719104766845703,0.028341060504317284,0.27303123474121094
180,180,0.6498157260923162,0.5297330341073242,-0.17148647933871303,-0.517411656326544,0.9706627726554871,0.043515607714653015,0.27634239196777344
181,181,0.651187684016758,0.5320261964893502,-0.17594806048677647,-0.5118056334634349,0.969547688961029,0.05804657191038132,0.2800639271736145
182,182,0.6517797390610176,0.5357650614107748,-0.18064380859353127,-0.5054767899101642,0.9687135815620422,0.07430893182754517,0.28466570377349854
183,183,0.6530222145701212,0.537982746655869,-0.1830538221368246,-0.5006274560785111,0.9672213792800903,0.08742344379425049,0.2888585329055786
184,184,0.6542874432290827,0.5400321367942703,-0.1860217939184185,-0.49565020432714224,0.9656711220741272,0.10037165880203247,0.2925316095352173
185,185,0.6545014996727541,0.5435893669813404,-0.19050742903235615,-0.4897400397296746,0.9643061757087708,0.11703373491764069,0.2962695360183716
186,186,0.6597087761311449,0.5465715472094395,-0.18872693071659696,-0.48002710350449945,0.9611818194389343,0.12266241014003754,0.3039069175720215
187,187,0.6659303396878535,0.5540614256873657,-0.1836638068691753,-0.4645646621244732,0.9559522271156311,0.1287311464548111,0.3191823661327362
188,188,0.6659785867685922,0.5604203980649252,-0.18173699355545073,-0.4575731248356763,0.961310088634491,0.12925125658512115,0.3279950022697449
189,189,0.6665023163953724,0.5605339522193704,-0.1811024174558127,-0.45692260289965525,0.9593484401702881,0.1247660368680954,0.3327406048774719
190,190,0.6667318422304331,0.5596834575267614,-0.18102648218297465,-0.4576597979671799,0.9503147006034851,0.11252293735742569,0.3385455310344696
191,191,0.6665760189050195,0.5603900425494013,-0.18185394551632017,-0.4566930629343551,0.9583616852760315,0.13126306235790253,0.3288221061229706
192,192,0.6670737169518579,0.5589592581390983,-0.17936821711568665,-0.4586984266174903,0.9405809640884399,0.0948823019862175,0.3430202901363373
193,193,0.6677612946917231,0.5568616373326194,-0.17819228742083912,-0.46070324383771943,0.9329342842102051,0.07524218410253525,0.3435279428958893
194,194,0.6680597170993304,0.5561807159744031,-0.17640219045527264,-0.4617807843229778,0.9254150390625,0.057073924690485,0.34737351536750793
195,195,0.6686021497013954,0.5557052188805383,-0.17599416140685115,-0.46172386799287857,0.9082223773002625,0.039313990622758865,0.3689928650856018
196,196,0.6695871209973256,0.5558155554836413,-0.17797953728950652,-0.4593968219123174,0.9037983417510986,0.046574875712394714,0.3743954300880432
197,197,0.6687306867277136,0.5556492427767394,-0.17540027465243596,-0.4618310635742973,0.9156942367553711,0.046195272356271744,0.35532519221305847
198,198,0.6725159752132192,0.5556103134463213,-0.1811889535206631,-0.45408149686722554,0.9011791348457336,0.0580025278031826,0.3771703839302063
199,199,0.6751740319521279,0.5578005038669785,-0.18374379932409696,-0.4463595419313873,0.89870685338974,0.07271245867013931,0.38251936435699463
