,Frame,camera_Rotation_X,camera_Rotation_Y,camera_Rotation_Z,camera_Rotation_W,camera_Position_X,camera_Position_Y,camera_Position_Z
22,22,0.6250234329890741,0.7160879302470909,-0.19025998985709858,-0.24569273621449686,0.9213461875915527,0.14916962385177612,0.5316251516342163
23,23,0.6065660208825361,0.7050041921849686,-0.2153381903254525,-0.2977855186198717,0.9806174635887146,0.13032042980194092,0.47943657636642456
24,24,0.6111307245498019,0.6904179766878067,-0.2224572914402567,-0.31678858638311774,0.9961034655570984,0.11681591719388962,0.460283100605011
25,25,0.6106708174851101,0.6838712358483062,-0.22303615378880842,-0.33114371435144674,1.0085448026657104,0.10306049138307571,0.4485293924808502
26,26,0.619114623374033,0.67867450399915,-0.19107323867978074,-0.3458164516132173,0.9955723285675049,0.05795906111598015,0.4464452564716339
27,27,0.6142074389749663,0.676935884135033,-0.21174086960651467,-0.3459376169433023,1.0087138414382935,0.07802433520555496,0.43867215514183044
28,28,0.6248219070007601,0.681367263073752,-0.18271930369031747,-0.3345891411899731,0.9792308211326599,0.056318607181310654,0.462493360042572
29,29,0.6311639922497639,0.6827363961796101,-0.1775797856958708,-0.3224413868150722,0.9668785929679871,0.05836740508675575,0.474767804145813
30,30,0.6407792016307745,0.6769579846123045,-0.16942029228680136,-0.32004166351981284,0.9594873785972595,0.05182093381881714,0.4916958212852478
31,31,0.6511102906732559,0.6670809221672416,-0.16788233250205326,-0.3207396999025238,0.9575604200363159,0.0507650151848793,0.5067163109779358
32,32,0.6579261873142996,0.6610719820266485,-0.1653069497137397,-0.3206096988579209,0.9528154730796814,0.05594050511717796,0.5254729390144348
33,33,0.663959481592836,0.658468935562504,-0.16300673865645235,-0.3146510302775802,0.9445814490318298,0.059970296919345856,0.5364362001419067
34,34,0.6637232954436816,0.660764757177541,-0.15618853348034767,-0.31379366591240015,0.9430386424064636,0.05223095789551735,0.5398614406585693
35,35,0.6594664234491827,0.6611956832985888,-0.1480818660156356,-0.3255703697939708,0.9499170780181885,0.032155171036720276,0.5313242077827454
36,36,0.6546090030242983,0.6619588110965764,-0.13945679632874264,-0.33741574878607106,0.956317126750946,0.013620218262076378,0.5226104259490967
37,37,0.6495840030889193,0.662075317774606,-0.12954847320864685,-0.3505910575213492,0.9622685313224792,-0.006021896377205849,0.5124638676643372
38,38,0.6444349182810102,0.6602484720459424,-0.11631790820389303,-0.36775771302885935,0.968161404132843,-0.03177401423454285,0.498379647731781
39,39,0.6379907388530459,0.6586841825797448,-0.10898567559421146,-0.38369921458386064,0.9757527709007263,-0.05021853744983673,0.4816715121269226
40,40,0.6308554611507152,0.6568469411397044,-0.0961102594142954,-0.40166690315116677,0.9813798069953918,-0.07263054698705673,0.4644143283367157
41,41,0.6227126271177504,0.6417785994234702,-0.08076488411952644,-0.44025702361611235,0.9922232627868652,-0.11412443220615387,0.4196397364139557
42,42,0.6272571215673312,0.6275525435144084,-0.07786117709649905,-0.45460306386210225,0.9914197325706482,-0.13269463181495667,0.40162813663482666
43,43,0.6375438275068491,0.6094519804968757,-0.07766038871362904,-0.4648386983688007,0.9859315156936646,-0.1497102826833725,0.3881789445877075
44,44,0.624092821546562,0.6530163848489059,-0.08936634201248767,-0.4196324679147502,0.9886913895606995,-0.09030573815107346,0.44310683012008667
45,45,0.6505230088910569,0.6014422609333249,-0.08235761520585906,-0.4564035986759306,0.9776920080184937,-0.1490214616060257,0.39909693598747253
46,46,0.6612664472621089,0.6000476114001586,-0.09178863290081894,-0.4407316605923738,0.9709949493408203,-0.1353708952665329,0.41708579659461975
47,47,0.6683662404206504,0.5998903685012047,-0.09312979431423281,-0.42981967830294016,0.9648952484130859,-0.12935921549797058,0.42686742544174194
48,48,0.6748186765794406,0.6017465204006841,-0.09135638595927235,-0.4173426525886154,0.9540979266166687,-0.12302885204553604,0.4418274760246277
49,49,0.681728201609221,0.6027835129222299,-0.09113322412087148,-0.4044668480124522,0.9439457058906555,-0.11513420939445496,0.45695462822914124
50,50,0.6891403667525541,0.6037756579220943,-0.08444045877464904,-0.391676293302038,0.9291342496871948,-0.11383678019046783,0.4715629816055298
51,51,0.6886228430125295,0.6045431032911821,-0.07451736763026015,-0.39341247853349165,0.9228150248527527,-0.12331122159957886,0.46993550658226013
52,52,0.6898136123370978,0.5976424519015185,-0.07126880754248709,-0.40236977643836164,0.9137474894523621,-0.13227884471416473,0.4677359461784363
53,53,0.6905158743398854,0.5968349905804996,-0.07042298402584803,-0.4025126390863939,0.9001742601394653,-0.12486299127340317,0.4811399579048157
54,54,0.6907438824847798,0.5964297579381871,-0.07149246671341845,-0.40253355122135964,0.8879914879798889,-0.11269233375787735,0.49572455883026123
55,55,0.6920978447683065,0.5942725437603543,-0.07120332509011286,-0.4034486379897381,0.875274121761322,-0.10266250371932983,0.5087394118309021
56,56,0.6927902776968792,0.5933256839461213,-0.07149175289484837,-0.40360276654969823,0.8648587465286255,-0.09195128083229065,0.5217357873916626
57,57,0.694004471042795,0.5918733771859052,-0.07232914745324918,-0.40349993058220945,0.8630837798118591,-0.08851534128189087,0.5322270393371582
58,58,0.6988896259154882,0.5800648536831695,-0.07515111124427269,-0.41161920118962275,0.8662441968917847,-0.10564564168453217,0.5232519507408142
59,59,0.6991064163097465,0.5739370217540665,-0.07380911462631853,-0.4199984861076223,0.872173011302948,-0.12022536247968674,0.515143096446991
60,60,0.6958001796048568,0.5710206688060018,-0.06888128634004999,-0.4301777240284945,0.8777865171432495,-0.1392381638288498,0.5037265419960022
61,61,0.691249035444086,0.5695459848474703,-0.06155684230124597,-0.4404575998977034,0.8825514912605286,-0.15845486521720886,0.4920635223388672
62,62,0.6864396565490399,0.5672152046827339,-0.05291343223600756,-0.45195981921246703,0.8862497806549072,-0.17870096862316132,0.4789162576198578
63,63,0.6741561789233693,0.5629002362948191,-0.035615725565835976,-0.47685248294530025,0.8945932984352112,-0.21762338280677795,0.4468815326690674
64,64,0.6666076974692594,0.5605509755081542,-0.02665940282223167,-0.49061803653427905,0.8988170623779297,-0.2359425574541092,0.4280582368373871
65,65,0.6586156905031505,0.5571004818758978,-0.01765786244217738,-0.5055221312768352,0.9025683999061584,-0.25428715348243713,0.4062265157699585
66,66,0.6483047427000322,0.5540203631661339,-0.008007723871978971,-0.5222052031034355,0.9073691964149475,-0.2712603509426117,0.3810952603816986
67,67,0.6810702762191213,0.5645906303164429,-0.0440385179474737,-0.4641565554278876,0.8898818492889404,-0.1989918202161789,0.46384161710739136
68,68,0.6378317770116932,0.5517289320679342,-0.0002612829765922988,-0.5373692785082609,0.9129077792167664,-0.2841121554374695,0.3576955497264862
69,69,0.6253652729318909,0.5494485277105283,0.006536049468214522,-0.5540594470495952,0.9202756285667419,-0.29556480050086975,0.3302682042121887
70,70,0.6075214473631375,0.5452238050724644,0.015520231740713918,-0.577414769280122,0.9235121011734009,-0.2977182865142822,0.2902574837207794
71,71,0.607188028135188,0.5459808554236939,0.015481880030231434,-0.5770510509399001,0.9132769107818604,-0.2785734236240387,0.29624536633491516
72,72,0.6063324776046538,0.5459615172760426,0.014487193185210976,-0.5779940047172272,0.9036611914634705,-0.2577950656414032,0.30268752574920654
73,73,0.6057124596838517,0.5475115848953157,0.014392645914051344,-0.5771796361036575,0.8958505392074585,-0.2355136275291443,0.31007570028305054
74,74,0.6041111862758404,0.5507359606239666,0.012784569967102153,-0.5758264765211392,0.8861622214317322,-0.21917322278022766,0.3080480694770813
75,75,0.6056056060584064,0.549288817967106,0.009694375350235557,-0.5756992821373832,0.8822260499000549,-0.2018454372882843,0.30715805292129517
76,76,0.6120350299255446,0.547825341053787,0.011843334698804279,-0.5702282466403711,0.9279322028160095,-0.3039630949497223,0.3016890585422516
77,77,0.5980068861582765,0.5500424696687163,0.01331331153449951,-0.5828068302654035,0.8869057297706604,-0.20239301025867462,0.2964869439601898
78,78,-0.5853865816089258,-0.5484565397729007,-0.017422166636112287,0.5968370314937375,0.8965182304382324,-0.2083682119846344,0.27729225158691406
79,79,-0.5744263587252144,-0.5442375981735805,-0.018694255245411132,0.6111385439953554,0.9053255915641785,-0.21396251022815704,0.2552943825721741
80,80,-0.5610124780598925,-0.5414022889631129,-0.025291788195422858,0.6257067095824357,0.9112676978111267,-0.22014610469341278,0.23246726393699646
81,81,-0.5461532787033134,-0.5388733165758302,-0.030150323234469877,0.6406427263717609,0.9184132814407349,-0.22388458251953125,0.20803380012512207
82,82,-0.5296436682161327,-0.535178577673783,-0.03418390337503829,0.6571856172099871,0.9255846738815308,-0.22581744194030762,0.18026253581047058
83,83,-0.511783119975056,-0.5311837660958529,-0.038065690193330615,0.6741460138389376,0.9324190020561218,-0.2251063734292984,0.15177610516548157
84,84,-0.49596694385040446,-0.5455014975993627,-0.04298427166199057,0.6742382806651,0.9425547122955322,-0.21655915677547455,0.15072984993457794
85,85,-0.4708131185355221,-0.5956538329939843,-0.053121061673791964,0.6486213621683149,0.9601653814315796,-0.19285890460014343,0.186815083026886
86,86,-0.46357574902030035,-0.6038851435079392,-0.05454554899392858,0.6460998695678665,0.9628013372421265,-0.18304792046546936,0.18453721702098846
87,87,-0.4616245987068341,-0.6063740231260282,-0.05473566287949003,0.6451490379407322,0.9656538367271423,-0.1699216365814209,0.19719873368740082
88,88,-0.4614581784533694,-0.6071584419950844,-0.05757631576615902,0.64428250303372,0.9656881093978882,-0.15878058969974518,0.20769760012626648
89,89,-0.4603401684920076,-0.60754601029162,-0.05748575403482268,0.6447248736744478,0.9676085710525513,-0.14198146760463715,0.2138717919588089
90,90,-0.4487251765874094,-0.6081172711745817,-0.05687901677404392,0.6523832292806095,0.9751797318458557,-0.1347404569387436,0.2038528025150299
91,91,-0.48329402651144654,-0.5714775891720062,-0.048284010564157105,0.6614445580215664,0.9524661898612976,-0.20635198056697845,0.1613670289516449
92,92,-0.4495743501602364,-0.6268589711871149,-0.032309672682477655,0.6355209036462799,0.9912100434303284,-0.10371444374322891,0.23369227349758148
93,93,0.45024504364049134,0.6332575639533722,0.012579229846163088,-0.6293695427564716,1.0019118785858154,-0.08462218940258026,0.24334529042243958
94,94,0.4534922873076185,0.6372520394444249,-0.007892106644472863,-0.6230507990759163,1.0121808052062988,-0.06687618046998978,0.2516442835330963
95,95,-0.443915639253614,-0.6172980075540799,-0.05079146022890129,0.6475355609259111,0.9839160442352295,-0.12138254940509796,0.21562273800373077
96,96,0.4453560809009399,0.6458258365030506,-0.020859706430076994,-0.6197836902963336,1.0222467184066772,-0.04889281094074249,0.25627997517585754
97,97,0.44175554290030156,0.6434849612947344,-0.03760624634089595,-0.6239911178378437,1.0326104164123535,-0.03427213802933693,0.24924686551094055
98,98,0.44079437564051915,0.6343345533541277,-0.05345797992456695,-0.632820857120788,1.04325270652771,-0.025353258475661278,0.2352980375289917
99,99,-0.43879460931146663,-0.6216125320925773,0.08272647921340438,0.6435941892385341,1.0622655153274536,-0.006256828550249338,0.2149050533771515
100,100,-0.44064997157606584,-0.6301861507318314,0.07003491236986553,0.635443253977218,1.0530669689178467,-0.013299276120960712,0.22848330438137054
101,101,-0.4388536083439509,-0.6118265673841908,0.0959640914324058,0.6510504243466287,1.0707875490188599,-0.0007363209733739495,0.20032227039337158
102,102,-0.4431775385825997,-0.6023062664105404,0.11061665965575072,0.6546638720328679,1.0790061950683594,0.004909120965749025,0.19095651805400848
103,103,-0.44675983998559027,-0.5932655620143716,0.12522610897204753,0.6578449968917773,1.0886355638504028,0.01489177718758583,0.18471844494342804
104,104,-0.4496981622196005,-0.5855741199098082,0.14173078522715138,0.6593837255400399,1.0974445343017578,0.025072580203413963,0.1769678294658661
105,105,-0.4520839275764936,-0.5833022284976883,0.14755162703579447,0.6584885344603444,1.0941463708877563,0.04025597125291824,0.1741698533296585
106,106,-0.45238097295891616,-0.5834540667933611,0.14821902135843396,0.6579999460141168,1.0855765342712402,0.05286287143826485,0.1718837320804596
107,107,-0.4527016464021631,-0.582357541039222,0.14772582312043667,0.6588611347794855,1.075173258781433,0.061200372874736786,0.16753236949443817
108,108,-0.4530594896510946,-0.5820191382669949,0.14751405407695706,0.6589616266352807,1.0656977891921997,0.06789451092481613,0.1642587035894394
109,109,-0.45891792623902633,-0.5838019623984912,0.14653214743168963,0.6535273027542153,1.0604751110076904,0.06762950867414474,0.16942761838436127
110,110,-0.4711126168501838,-0.5812867387874301,0.14454739591271124,0.6475065095343058,1.0568897724151611,0.061955541372299194,0.17645613849163055
111,111,-0.4884973230276703,-0.5634253632790847,0.141599900546149,0.6510542938756736,1.051336407661438,0.04349720478057861,0.1689855307340622
112,112,-0.49886740871330093,-0.549975539622031,0.1490180821336308,0.6530327905536955,1.0533174276351929,0.03693820536136627,0.16045765578746796
113,113,-0.5104370240337635,-0.532383891723474,0.15206346876457516,0.657949950829247,1.0538229942321777,0.024260440841317177,0.1500166803598404
114,114,-0.5301800431862842,-0.49887897738409337,0.15738285875798966,0.6672776959410182,1.0525202751159668,0.0016950456192716956,0.1296961009502411
115,115,-0.5310034734470562,-0.4985683527794605,0.1664482435816092,0.6646502019878833,1.0472066402435303,0.01436435617506504,0.12117563188076019
116,116,-0.5279039922440111,-0.5023194264145787,0.17470755711544114,0.6621705507693005,1.0367538928985596,0.033405452966690063,0.11161509901285172
117,117,-0.5189225629585861,-0.5174104385941274,0.15743091733733605,0.661982868322625,1.0556021928787231,0.013156015425920486,0.13878901302814484
118,118,-0.5287391574043072,-0.503253795381851,0.17696343399941472,0.6601927475277807,1.0259215831756592,0.03560725226998329,0.10810046643018723
119,119,-0.5271850222690928,-0.5061141189515547,0.17802290529277023,0.6589630460687071,1.019371509552002,0.029557546600699425,0.1072499230504036
120,120,-0.5266596630460888,-0.507445525851121,0.17834267495092376,0.658272381241389,1.0231139659881592,0.029404934495687485,0.10203389823436737
121,121,-0.529097185438225,-0.5037237939871708,0.18063763007986994,0.6585503430502841,1.0153019428253174,-0.0025578413624316454,0.0875297412276268
122,122,-0.5300035160920962,-0.5009635498914139,0.18124928962212963,0.6597579022805877,1.0129472017288208,-0.016874244436621666,0.0777689665555954
123,123,-0.5273237489505775,-0.5067472234507742,0.1793724311103061,0.6579988193570092,1.020846962928772,0.014683350920677185,0.09575191885232925
124,124,-0.5364819728432849,-0.5003549205737734,0.18101492722156307,0.6550310239941022,1.011766791343689,-0.022379837930202484,0.07990773022174835
125,125,-0.5494450347925607,-0.5009925508079416,0.18661420790112526,0.642099490099618,1.0108813047409058,-0.02011415921151638,0.0944264754652977
126,126,-0.5626225234733748,-0.500092373906051,0.19374324078757732,0.6291478922245461,1.00911283493042,-0.017222559079527855,0.10730869323015213
127,127,-0.5741680557528409,-0.4984248306071049,0.2009772509609529,0.6176664768169464,1.0070765018463135,-0.013507981784641743,0.11841661483049393
128,128,-0.5847107057833603,-0.49715553338124013,0.21071594229931465,0.605432537803884,1.0057700872421265,-0.006432652939110994,0.12878139317035675
129,129,0.6027858301201682,0.49052558995195134,-0.23209263849243927,-0.5849503361536327,1.0007641315460205,0.008555051870644093,0.14151422679424286
130,130,0.6097953083711533,0.4862732377544628,-0.2453882497896073,-0.5757365951522582,0.9980006217956543,0.018977370113134384,0.14378096163272858
131,131,0.6151084032825332,0.4812198935303141,-0.25870510170461486,-0.5684546918039207,0.9944410920143127,0.028982432559132576,0.14323671162128448
132,132,0.6205988438952501,0.4731794406003881,-0.26167444090140485,-0.5678774330151886,0.9948391318321228,0.026762565597891808,0.14640967547893524
133,133,0.623663420919883,0.4707698108099481,-0.26203008862029264,-0.5663567385439289,1.001602292060852,0.02481907047331333,0.15749356150627136
134,134,-0.59433760092428,-0.49444232885126516,0.2213384573028782,0.5943895077190466,1.0036779642105103,0.0007775370613671839,0.13631314039230347
135,135,0.630897554283955,0.46713585062724605,-0.2606417743078433,-0.5619770800868509,1.0059311389923096,0.008587542921304703,0.1693456918001175
136,136,0.6424235490998694,0.46511961474800934,-0.2537787506313894,-0.5536714488453981,1.0131328105926514,-0.011134530417621136,0.2110503911972046
137,137,0.6458105291390637,0.4648783008488195,-0.2491126789431102,-0.5520505402975565,1.0168890953063965,-0.020560991019010544,0.2241823524236679
138,138,0.6490502435890569,0.4594151206901327,-0.2543947955579448,-0.5504133139480623,1.0079913139343262,-0.0220933984965086,0.2279750555753708
139,139,0.6513599532767668,0.4558318953230474,-0.2644915461670128,-0.5458861753879369,1.0046701431274414,-0.011396151036024094,0.22559833526611328
140,140,0.63665075509909,0.4664906656478642,-0.25760166351820435,-0.5574079815071049,1.0050091743469238,-0.0036052309442311525,0.19556599855422974
141,141,0.6529199785100777,0.45189775060603254,-0.2784597508807941,-0.5403185095839432,1.0019606351852417,0.0032140023540705442,0.22212903201580048
142,142,0.6550596979747347,0.45155006915215495,-0.2840777540865545,-0.5350693009051001,1.0032533407211304,0.007624154444783926,0.2284756898880005
143,143,0.6594892173262956,0.45114303473327666,-0.2790835888435755,-0.532593921182161,1.0032120943069458,-0.005441188346594572,0.2455199807882309
144,144,0.65633804241956,0.45342465630413475,-0.281133618470141,-0.5334700963448865,1.0040905475616455,0.004460248630493879,0.23942431807518005
145,145,0.6602426046531896,0.44752357183838604,-0.2783062414431694,-0.5351149330971441,0.9983184337615967,-0.010799901559948921,0.24380700290203094
146,146,0.6583441189203572,0.4459891525300057,-0.273340469863365,-0.5412593504443326,0.993546724319458,-0.01661054603755474,0.2371353805065155
147,147,0.6573306710938828,0.4412513263499228,-0.2634777354234498,-0.5511743270235199,0.9883305430412292,-0.030980482697486877,0.22860926389694214
148,148,0.6527014765703635,0.44122800933805467,-0.2530482771968447,-0.5614848133887093,0.9841866493225098,-0.04354238510131836,0.21930783987045288
149,149,0.651734606703197,0.4397773466842104,-0.23923116338545478,-0.5697423437257113,0.9843422770500183,-0.061929162591695786,0.21617119014263153
150,150,0.6471929934953934,0.4418418102686433,-0.22791947857083286,-0.5779011638308056,0.9879816174507141,-0.07420580089092255,0.21140283346176147
151,151,0.6402302581437518,0.4405185090498099,-0.2100541810591109,-0.5932334285602119,0.9872358441352844,-0.0968608409166336,0.1882963925600052
152,152,-0.6019970392115612,-0.47834882268430284,0.2082630320256556,0.6044902630386499,0.9734784364700317,-0.060117531567811966,0.1283993422985077
153,153,0.6362615552270156,0.44208333183048737,-0.21505232176883626,-0.5945469367170162,0.9847410917282104,-0.08839796483516693,0.17419786751270294
154,154,0.6293486514733538,0.4434554750765226,-0.21905955735860402,-0.5994000557584052,0.9735891819000244,-0.07804087549448013,0.15751418471336365
155,155,0.6218860691910533,0.4490820904376649,-0.2157617129476962,-0.6041770239094776,0.9646221399307251,-0.07140661776065826,0.14284689724445343
156,156,0.6424495357279639,0.44026946556872426,-0.2146226502248286,-0.5893712834378888,0.9852451086044312,-0.08947624266147614,0.20578329265117645
157,157,0.6150647593830398,0.46219694527592675,-0.21808015409311973,-0.6004251593108056,0.9685155749320984,-0.06000255420804024,0.13988569378852844
158,158,0.6071353205743037,0.47097409860044437,-0.2122433567865836,-0.6037572843938194,0.9696565866470337,-0.05856312811374664,0.13378633558750153
159,159,-0.5988994530896752,-0.48505339660474317,0.20128148826717807,0.6045894557565817,0.9708741903305054,-0.05876735970377922,0.1331363171339035
160,160,-0.5991610330662916,-0.4924447386932913,0.19627116033054076,0.5999848893186671,0.9672671556472778,-0.05517119541764259,0.13866589963436127
161,161,0.6014726575984132,0.4965758797846425,-0.1917466985235759,-0.5957148994132336,0.962853193283081,-0.054171763360500336,0.14409175515174866
162,162,0.6032935917413049,0.5022995045836783,-0.18624637410789913,-0.5907997444062814,0.9584758281707764,-0.05212695896625519,0.15028806030750275
163,163,0.6069355092097778,0.5059207046953745,-0.18073359932904054,-0.5856696118925525,0.9534381628036499,-0.05185810849070549,0.15716736018657684
164,164,0.6103790022448704,0.5109081083150226,-0.17414047374493755,-0.5797287933856746,0.9485468864440918,-0.050873156636953354,0.16522425413131714
165,165,0.6140611910522145,0.5165189775907412,-0.1675249044127886,-0.5727760520776313,0.9439129829406738,-0.0495632030069828,0.17445822060108185
166,166,0.6235891973572781,0.5267563512977932,-0.15075701153653398,-0.5576168781334679,0.9323822855949402,-0.050152502954006195,0.19488050043582916
167,167,0.6291552233172332,0.5312629688913151,-0.14152217335623463,-0.5494495766728336,0.9258249402046204,-0.051375966519117355,0.20572172105312347
168,168,0.6304982587392679,0.535247196773486,-0.13915785076356582,-0.5446259970325887,0.927838146686554,-0.0490519180893898,0.2106575220823288
169,169,0.6296067949679163,0.5354747993081559,-0.1381319457274597,-0.5456936765307664,0.9311554431915283,-0.04572451859712601,0.21045690774917603
170,170,0.6187307790035946,0.5217999048751215,-0.15889247128838765,-0.5653762154121696,0.9381966590881348,-0.04975385591387749,0.1847115159034729
171,171,0.628934730182548,0.53673676173988,-0.13929380518507467,-0.5449330138689116,0.9350730180740356,-0.045266468077898026,0.20956754684448242
172,172,0.6320618199601391,0.5338703622711417,-0.13924151453430225,-0.5441434486119907,0.9426358342170715,-0.03883462771773338,0.22077609598636627
173,173,0.6342591269329292,0.531938806160321,-0.14225958066274133,-0.5426957509624263,0.9594751596450806,-0.028178784996271133,0.24230021238327026
174,174,0.6355099844178567,0.5282755917273165,-0.14132356946746127,-0.545050096416233,0.9673060178756714,-0.026893893256783485,0.25067880749702454
175,175,0.6384825529373968,0.5266660127664635,-0.14468195568374592,-0.542245398588818,0.9677779674530029,-0.020844366401433945,0.25425270199775696
176,176,0.6423004286777559,0.5266045351927446,-0.15252435148635227,-0.5356063340163858,0.9662065505981445,-0.007800826337188482,0.25821271538734436
177,177,0.6457116088880619,0.5269354188189282,-0.15812983990166357,-0.5295191557195882,0.9643603563308716,0.003918408416211605,0.2620137631893158
178,178,0.6331936757067228,0.5332882393210016,-0.1409676062659969,-0.5429526285326838,0.9517539739608765,-0.02947637066245079,0.23717142641544342
179,179,0.6479521317198668,0.5283729001127708,-0.16586916738348936,-0.5229412325850852,0.950631320476532,-0.0193468127399683,0.24117565155029297
180,180,0.6498157364069533,0.5297330261588253,-0.1714864882312877,-0.517411648562924,0.962630569934845,0.03584283962845802,0.2700534462928772
181,181,0.6511876942379916,0.5320261884814885,-0.17594806927999704,-0.5118056257599256,0.9602693319320679,0.047449253499507904,0.27271825075149536
182,182,0.6517797374172688,0.535765062408715,-0.18064380893000656,-0.5054767908516881,0.959435224533081,0.06371161341667175,0.2773200273513794
183,183,0.6530222227501068,0.5379827416455142,-0.18305382043200302,-0.5006274514160545,0.9579430222511292,0.07682612538337708,0.2815128564834595
184,184,0.6542874481134568,0.5400321337766055,-0.18602179287894074,-0.4956502015574809,0.956392765045166,0.08977434039115906,0.28518593311309814
185,185,0.6545015029602057,0.5435893759334696,-0.1905074241907014,-0.48974002728316685,0.9550278186798096,0.10643641650676727,0.28892385959625244
186,186,0.6597087823211663,0.5465715453202137,-0.18872691877052006,-0.48002710184528463,0.9519034624099731,0.11206509172916412,0.29656124114990234
187,187,0.6659303412445187,0.5540614246553459,-0.1836638065270748,-0.46456466125915413,0.9466738700866699,0.11813382804393768,0.31183668971061707
188,188,0.6659785839522872,0.5604204051092092,-0.18173699583981975,-0.45757311939978906,0.9520317316055298,0.11865393817424774,0.32064932584762573
189,189,0.6665023218315702,0.560533948565105,-0.18110241627515933,-0.4569225999208589,0.9557291865348816,0.12028009444475174,0.32194429636001587
190,190,0.6667318456402643,0.5596834603891208,-0.18102648310878877,-0.45765978913298666,0.9496204257011414,0.11556895822286606,0.32942864298820496
191,191,0.6665760214319847,0.5603900388008034,-0.1818539554772415,-0.4566930598794139,0.9497392177581787,0.12453138828277588,0.3236143887042999
192,192,0.6670737169518579,0.5589592581390983,-0.17936821711568665,-0.4586984266174903,0.9367548823356628,0.09656678140163422,0.3375319540500641
193,193,0.6677612931461377,0.556861638369855,-0.17819228775274812,-0.4607032446958461,0.929108202457428,0.07692666351795197,0.3380396068096161
194,194,0.6680597136587955,0.5561807131100496,-0.1764021895467941,-0.46178079309735454,0.9215889573097229,0.05875840038061142,0.34188517928123474
195,195,0.6686021450798619,0.5557052219857831,-0.17599416239029517,-0.46172387057296177,0.9043962955474854,0.040998466312885284,0.3635045289993286
196,196,0.6695871260147338,0.5558155469483625,-0.1779795345563967,-0.4593968259848016,0.8923054933547974,0.026425311341881752,0.3623574674129486
197,197,0.6687306916951576,0.5556492315644807,-0.17540026700565192,-0.46183107277560287,0.912792444229126,0.0449303537607193,0.3463328778743744
198,198,0.672515968796032,0.555610312721068,-0.18118895328415222,-0.4540815073531676,0.8953456878662109,0.04830288141965866,0.36576491594314575
199,199,0.675174030517052,0.5578005038209664,-0.18374380482646627,-0.4463595418945677,0.8928734064102173,0.06301280856132507,0.3711138963699341
